OrderID,CustomerID,RestaurantID,OrderTimestamp,OrderAmount,DiscountAmount,DeliveryFee,PaymentMode,OrderStatus,CustomerName,CustomerCity,SignupTime,AcquisitionChannel,RestaurantName,Cuisine,RestaurantCity,AvgRating,OrderYear,OrderMonth,DaysSinceSignup,IsDelivered,IsCancelled,IsRefunded,NetAmount
O007345,C01442,R0191,2025-12-23,517.46,51.75,40.0,Card,Delivered,Neha Singh,Gurugram,2025-05-12,Referral,Barbeque Nation,Pizza,Chennai,4.8,2025,12,225,True,False,False,465.71000000000004
O007346,C03104,R0070,2024-08-02,1536.23,0.0,55.0,Wallet,Delivered,Rahul Sharma,Bengaluru,2025-02-12,Instagram Ads,Chaayos,Pizza,Noida,4.4,2024,8,-194,True,False,False,1536.23
O007347,C03311,R0193,2025-01-11,860.02,0.0,45.0,UPI,Delivered,Ananya Mishra,Hyderabad,2025-01-08,Referral,McDonald's,Pizza,Delhi,4.2,2025,1,3,True,False,False,860.02
O007348,C02011,R0086,2025-06-02,469.25,0.0,28.0,Cash,Delivered,Amit Kumar,Hyderabad,2024-02-22,Referral,Biryani By Kilo,Biryani,Noida,4.8,2025,6,466,True,False,False,469.25
O007349,C00382,R0124,2025-09-28,213.55,0.0,25.0,Wallet,Delivered,Rahul Sharma,Mumbai,2024-07-26,Google Ads,Barbeque Nation,Pizza,Gurugram,3.8,2025,9,429,True,False,False,213.55
O007350,C00451,R0175,2024-05-15,963.08,0.0,45.0,UPI,Delivered,Neha Singh,Noida,2024-01-18,Google Ads,Barbeque Nation,Pizza,Delhi,3.8,2024,5,118,True,False,False,963.08
O007351,C02337,R0014,2025-11-25,1286.62,128.66,48.0,Cash,Cancelled,Rahul Sharma,Chennai,2025-07-18,Instagram Ads,KFC,Pizza,Mumbai,4.2,2025,11,130,False,True,False,1157.9599999999998
O007352,C00185,R0022,2024-03-16,803.5,0.0,55.0,Cash,Delivered,Neha Singh,Hyderabad,2025-08-25,Instagram Ads,Behrouz Biryani,North Indian,Chennai,3.9,2024,3,-527,True,False,False,803.5
O007353,C03933,R0122,2025-03-26,840.18,0.0,52.0,Card,Delivered,Neha Singh,Chennai,2024-12-16,Google Ads,Barbeque Nation,Healthy,Bengaluru,4.4,2025,3,100,True,False,False,840.18
O007354,C02927,R0153,2024-10-02,377.64,0.0,49.0,UPI,Delivered,Rohan Agarwal,Pune,2024-05-16,WhatsApp Campaign,Domino's Pizza,Cafe,Pune,4.2,2024,10,139,True,False,False,377.64
O007355,C02397,R0111,2026-01-21,995.57,0.0,55.0,UPI,Delivered,Amit Kumar,Gurugram,2025-09-04,Instagram Ads,Biryani By Kilo,Cafe,Chennai,3.5,2026,1,139,True,False,False,995.57
O007356,C02438,R0124,2026-01-20,311.9,0.0,52.0,Card,Cancelled,Ananya Mishra,Pune,2024-03-01,WhatsApp Campaign,Barbeque Nation,Pizza,Gurugram,3.8,2026,1,690,False,True,False,311.9
O007357,C03255,R0197,2025-04-18,833.98,0.0,26.0,UPI,Refunded,Arjun Gupta,Pune,2024-07-14,Organic,Subway,Healthy,Hyderabad,4.3,2025,4,278,False,False,True,833.98
O007358,C02922,R0168,2025-03-21,1326.98,0.0,46.0,UPI,Delivered,Rohan Agarwal,Pune,2024-11-03,Referral,Barbeque Nation,Healthy,Chennai,4.2,2025,3,138,True,False,False,1326.98
O007359,C00779,R0150,2025-06-13,463.38,46.34,50.0,Card,Cancelled,Rahul Sharma,Chennai,2025-07-21,WhatsApp Campaign,Biryani By Kilo,Biryani,Mumbai,4.1,2025,6,-38,False,True,False,417.03999999999996
O007360,C02819,R0191,2024-03-08,1582.0,0.0,20.0,Card,Delivered,Neha Singh,Mumbai,2025-08-15,Organic,Barbeque Nation,Pizza,Chennai,4.8,2024,3,-525,True,False,False,1582.0
O007361,C04661,R0039,2024-01-29,301.0,0.0,46.0,Wallet,Delivered,Sneha Patel,Bengaluru,2024-02-15,Organic,Starbucks,North Indian,Mumbai,3.6,2024,1,-17,True,False,False,301.0
O007362,C04489,R0125,2024-07-02,558.07,0.0,60.0,UPI,Delivered,Neha Singh,Noida,2025-02-03,Referral,Biryani By Kilo,Cafe,Noida,4.1,2024,7,-216,True,False,False,558.07
O007363,C01306,R0140,2025-09-02,786.01,78.6,26.0,UPI,Cancelled,Rahul Sharma,Hyderabad,2024-05-14,Instagram Ads,Subway,Biryani,Gurugram,4.4,2025,9,476,False,True,False,707.41
O007364,C02592,R0062,2026-04-29,1163.93,116.39,60.0,Wallet,Cancelled,Ananya Mishra,Mumbai,2025-08-08,Instagram Ads,Subway,Pizza,Chennai,3.6,2026,4,264,False,True,False,1047.54
O007365,C00891,R0200,2024-02-20,569.29,0.0,30.0,Cash,Delivered,Priya Verma,Delhi,2025-06-13,Organic,Pizza Hut,Fast Food,Mumbai,3.8,2024,2,-479,True,False,False,569.29
O007366,C03465,R0043,2025-05-28,864.66,0.0,52.0,UPI,Delivered,Amit Kumar,Noida,2024-05-16,Instagram Ads,Haldiram's,North Indian,Bengaluru,4.6,2025,5,377,True,False,False,864.66
O007367,C02648,R0054,2025-02-08,1535.88,153.59,55.0,UPI,Delivered,Rohan Agarwal,Noida,2024-02-10,Referral,Domino's Pizza,Pizza,Hyderabad,4.1,2025,2,364,True,False,False,1382.2900000000002
O007368,C00479,R0174,2024-02-16,742.57,74.26,57.0,UPI,Delivered,Neha Singh,Noida,2025-07-26,Google Ads,Barbeque Nation,Biryani,Noida,3.8,2024,2,-526,True,False,False,668.3100000000001
O007369,C01257,R0008,2024-12-22,403.02,0.0,57.0,Wallet,Delivered,Rahul Sharma,Pune,2025-01-24,Organic,Chaayos,Pizza,Delhi,3.7,2024,12,-33,True,False,False,403.02
O007370,C02310,R0174,2025-02-01,746.41,74.64,53.0,UPI,Delivered,Priya Verma,Hyderabad,2025-10-29,Google Ads,Barbeque Nation,Biryani,Noida,3.8,2025,2,-270,True,False,False,671.77
O007371,C00430,R0022,2025-04-16,290.5,0.0,59.0,UPI,Delivered,Rohan Agarwal,Delhi,2025-05-29,Referral,Behrouz Biryani,North Indian,Chennai,3.9,2025,4,-43,True,False,False,290.5
O007372,C02504,R0086,2025-12-07,1134.78,113.48,20.0,UPI,Delivered,Sneha Patel,Hyderabad,2025-05-05,WhatsApp Campaign,Biryani By Kilo,Biryani,Noida,4.8,2025,12,216,True,False,False,1021.3
O007373,C00986,R0195,2025-10-11,1353.56,0.0,40.0,Cash,Refunded,Amit Kumar,Chennai,2025-09-22,Organic,Burger King,North Indian,Pune,4.6,2025,10,19,False,False,True,1353.56
O007374,C00208,R0108,2025-01-22,841.98,84.2,23.0,UPI,Cancelled,Sneha Patel,Mumbai,2025-03-10,WhatsApp Campaign,Behrouz Biryani,North Indian,Hyderabad,4.7,2025,1,-47,False,True,False,757.78
O007375,C01974,R0044,2025-12-27,920.37,92.04,41.0,UPI,Delivered,Neha Singh,Noida,2024-09-30,Organic,Starbucks,Pizza,Delhi,3.6,2025,12,453,True,False,False,828.33
O007376,C04961,R0067,2025-03-23,1115.89,111.59,35.0,Card,Delivered,Arjun Gupta,Noida,2025-08-11,WhatsApp Campaign,Haldiram's,Healthy,Delhi,4.7,2025,3,-141,True,False,False,1004.3000000000001
O007377,C04960,R0020,2024-02-07,1476.6,147.66,27.0,Card,Refunded,Rohan Agarwal,Pune,2024-10-22,Instagram Ads,Burger King,Fast Food,Noida,4.9,2024,2,-258,False,False,True,1328.9399999999998
O007378,C01335,R0193,2025-05-18,624.82,62.48,32.0,Cash,Delivered,Neha Singh,Pune,2024-03-08,Referral,McDonald's,Pizza,Delhi,4.2,2025,5,436,True,False,False,562.34
O007379,C04274,R0193,2026-01-24,1368.2,136.82,33.0,UPI,Delivered,Sneha Patel,Noida,2025-07-12,Referral,McDonald's,Pizza,Delhi,4.2,2026,1,196,True,False,False,1231.38
O007380,C03282,R0129,2025-10-20,1263.06,126.31,23.0,Card,Delivered,Rohan Agarwal,Delhi,2025-05-25,Referral,Biryani By Kilo,Pizza,Hyderabad,4.2,2025,10,148,True,False,False,1136.75
O007381,C00992,R0140,2025-08-06,1333.27,0.0,29.0,Wallet,Delivered,Priya Verma,Hyderabad,2024-09-01,Google Ads,Subway,Biryani,Gurugram,4.4,2025,8,339,True,False,False,1333.27
O007382,C04141,R0008,2024-01-18,1075.05,107.5,34.0,UPI,Delivered,Arjun Gupta,Bengaluru,2024-08-13,WhatsApp Campaign,Chaayos,Pizza,Delhi,3.7,2024,1,-208,True,False,False,967.55
O007383,C01802,R0093,2025-05-10,972.57,0.0,31.0,Wallet,Delivered,Rohan Agarwal,Hyderabad,2025-06-05,WhatsApp Campaign,Haldiram's,Biryani,Noida,4.8,2025,5,-26,True,False,False,972.57
O007384,C04467,R0200,2024-05-05,898.22,0.0,54.0,UPI,Cancelled,Arjun Gupta,Mumbai,2025-09-18,Google Ads,Pizza Hut,Fast Food,Mumbai,3.8,2024,5,-501,False,True,False,898.22
O007385,C00479,R0193,2026-02-26,1501.36,0.0,21.0,Cash,Refunded,Neha Singh,Noida,2025-07-26,Google Ads,McDonald's,Pizza,Delhi,4.2,2026,2,215,False,False,True,1501.36
O007386,C00966,R0108,2025-09-06,970.83,97.08,31.0,Cash,Delivered,Amit Kumar,Chennai,2024-08-15,Organic,Behrouz Biryani,North Indian,Hyderabad,4.7,2025,9,387,True,False,False,873.75
O007387,C02446,R0144,2024-08-06,727.35,0.0,25.0,Wallet,Refunded,Arjun Gupta,Delhi,2024-08-13,Referral,Behrouz Biryani,Pizza,Gurugram,3.6,2024,8,-7,False,False,True,727.35
O007388,C02218,R0200,2025-02-06,1407.99,0.0,60.0,Card,Delivered,Sneha Patel,Chennai,2025-10-27,WhatsApp Campaign,Pizza Hut,Fast Food,Mumbai,3.8,2025,2,-263,True,False,False,1407.99
O007389,C03719,R0054,2024-05-11,1171.3,117.13,55.0,Wallet,Refunded,Arjun Gupta,Noida,2025-05-25,WhatsApp Campaign,Domino's Pizza,Pizza,Hyderabad,4.1,2024,5,-379,False,False,True,1054.17
O007390,C01720,R0165,2024-09-09,570.44,0.0,51.0,Wallet,Cancelled,Ananya Mishra,Chennai,2024-07-25,Instagram Ads,Chaayos,North Indian,Noida,4.8,2024,9,46,False,True,False,570.44
O007391,C03552,R0142,2025-01-15,1171.56,0.0,32.0,Card,Delivered,Ananya Mishra,Noida,2024-10-21,Referral,Chaayos,Biryani,Chennai,3.7,2025,1,86,True,False,False,1171.56
O007392,C02411,R0070,2024-10-22,1401.15,140.12,37.0,Cash,Delivered,Priya Verma,Bengaluru,2025-03-30,Referral,Chaayos,Pizza,Noida,4.4,2024,10,-159,True,False,False,1261.0300000000002
O007393,C02223,R0070,2026-01-14,457.83,45.78,32.0,UPI,Delivered,Ananya Mishra,Gurugram,2024-07-13,Referral,Chaayos,Pizza,Noida,4.4,2026,1,550,True,False,False,412.04999999999995
O007394,C02555,R0187,2024-06-15,750.98,0.0,30.0,UPI,Delivered,Ananya Mishra,Pune,2024-08-23,Google Ads,Pizza Hut,North Indian,Chennai,4.3,2024,6,-69,True,False,False,750.98
O007395,C02715,R0128,2024-11-15,579.82,0.0,27.0,Wallet,Refunded,Priya Verma,Delhi,2024-02-09,WhatsApp Campaign,KFC,Fast Food,Hyderabad,3.6,2024,11,280,False,False,True,579.82
O007396,C00576,R0191,2024-02-28,279.76,27.98,32.0,Wallet,Delivered,Sneha Patel,Delhi,2024-04-13,Google Ads,Barbeque Nation,Pizza,Chennai,4.8,2024,2,-45,True,False,False,251.78
O007397,C04100,R0188,2024-09-11,1084.97,0.0,52.0,Wallet,Refunded,Neha Singh,Gurugram,2024-07-21,Google Ads,Behrouz Biryani,Fast Food,Gurugram,4.6,2024,9,52,False,False,True,1084.97
O007398,C02449,R0017,2024-09-12,750.15,0.0,41.0,UPI,Cancelled,Rohan Agarwal,Hyderabad,2025-11-27,Organic,Domino's Pizza,Biryani,Chennai,4.7,2024,9,-441,False,True,False,750.15
O007399,C00406,R0039,2024-02-10,952.72,95.27,22.0,Wallet,Delivered,Priya Verma,Delhi,2024-06-11,Google Ads,Starbucks,North Indian,Mumbai,3.6,2024,2,-122,True,False,False,857.45
O007400,C01616,R0191,2024-05-16,1518.46,151.85,55.0,Cash,Cancelled,Rahul Sharma,Noida,2025-10-16,Instagram Ads,Barbeque Nation,Pizza,Chennai,4.8,2024,5,-518,False,True,False,1366.6100000000001
O007401,C04474,R0091,2025-10-25,988.8,98.88,53.0,UPI,Refunded,Neha Singh,Delhi,2025-02-07,Organic,Chaayos,Pizza,Bengaluru,4.5,2025,10,260,False,False,True,889.92
O007402,C01323,R0098,2025-01-11,783.21,0.0,46.0,Card,Cancelled,Rahul Sharma,Mumbai,2024-05-09,Google Ads,Behrouz Biryani,North Indian,Gurugram,3.8,2025,1,247,False,True,False,783.21
O007403,C01202,R0181,2026-01-18,447.39,44.74,27.0,Cash,Delivered,Sneha Patel,Noida,2025-06-08,Instagram Ads,Subway,Fast Food,Hyderabad,4.6,2026,1,224,True,False,False,402.65
O007404,C02246,R0031,2024-07-08,1308.02,130.8,21.0,UPI,Delivered,Sneha Patel,Pune,2025-10-12,WhatsApp Campaign,Burger King,North Indian,Chennai,4.6,2024,7,-461,True,False,False,1177.22
O007405,C04010,R0100,2024-04-29,651.8,0.0,60.0,Cash,Delivered,Rahul Sharma,Bengaluru,2024-07-23,WhatsApp Campaign,Burger King,Fast Food,Chennai,3.8,2024,4,-85,True,False,False,651.8
O007406,C03598,R0152,2025-02-03,635.48,0.0,58.0,UPI,Refunded,Priya Verma,Hyderabad,2025-09-25,Referral,Haldiram's,Cafe,Delhi,4.0,2025,2,-234,False,False,True,635.48
O007407,C04215,R0055,2025-01-21,589.65,0.0,42.0,UPI,Delivered,Rohan Agarwal,Gurugram,2024-06-22,WhatsApp Campaign,Chaayos,Biryani,Bengaluru,4.6,2025,1,213,True,False,False,589.65
O007408,C03709,R0161,2025-12-07,1423.83,0.0,28.0,UPI,Delivered,Priya Verma,Noida,2024-10-28,WhatsApp Campaign,Pizza Hut,Healthy,Chennai,3.9,2025,12,405,True,False,False,1423.83
O007409,C01639,R0147,2024-08-01,856.16,0.0,41.0,Wallet,Delivered,Rahul Sharma,Delhi,2025-03-19,Google Ads,Biryani By Kilo,Biryani,Pune,4.2,2024,8,-230,True,False,False,856.16
O007410,C03861,R0072,2024-10-04,477.16,47.72,34.0,Wallet,Refunded,Sneha Patel,Noida,2024-04-15,Google Ads,Biryani By Kilo,Pizza,Bengaluru,4.4,2024,10,172,False,False,True,429.44000000000005
O007411,C03861,R0097,2024-02-28,1507.27,150.73,49.0,UPI,Cancelled,Sneha Patel,Noida,2024-04-15,Google Ads,Haldiram's,Fast Food,Delhi,3.8,2024,2,-47,False,True,False,1356.54
O007412,C03881,R0016,2025-06-07,1468.5,146.85,47.0,Wallet,Cancelled,Neha Singh,Chennai,2025-06-10,Instagram Ads,Burger King,Pizza,Chennai,4.7,2025,6,-3,False,True,False,1321.65
O007413,C03947,R0026,2025-10-03,1302.95,0.0,47.0,Cash,Delivered,Amit Kumar,Hyderabad,2024-04-12,Google Ads,Haldiram's,Biryani,Delhi,3.5,2025,10,539,True,False,False,1302.95
O007414,C04214,R0199,2024-10-20,483.24,0.0,29.0,Cash,Delivered,Neha Singh,Noida,2024-02-27,WhatsApp Campaign,Burger King,Biryani,Mumbai,4.0,2024,10,236,True,False,False,483.24
O007415,C02275,R0136,2024-07-07,616.31,61.63,32.0,UPI,Refunded,Ananya Mishra,Noida,2024-02-03,Organic,Haldiram's,North Indian,Delhi,4.6,2024,7,155,False,False,True,554.68
O007416,C01596,R0046,2024-12-25,733.7,0.0,47.0,UPI,Delivered,Sneha Patel,Pune,2025-10-21,Instagram Ads,KFC,North Indian,Delhi,4.3,2024,12,-300,True,False,False,733.7
O007417,C02140,R0040,2024-01-11,660.44,0.0,39.0,Card,Refunded,Rohan Agarwal,Mumbai,2024-04-25,Instagram Ads,Behrouz Biryani,Cafe,Gurugram,4.4,2024,1,-105,False,False,True,660.44
O007418,C03967,R0105,2024-09-23,480.58,48.06,34.0,UPI,Delivered,Neha Singh,Mumbai,2025-09-15,Google Ads,McDonald's,Healthy,Mumbai,4.0,2024,9,-357,True,False,False,432.52
O007419,C02590,R0191,2024-01-26,1265.94,0.0,43.0,Wallet,Refunded,Rohan Agarwal,Pune,2025-05-27,Organic,Barbeque Nation,Pizza,Chennai,4.8,2024,1,-487,False,False,True,1265.94
O007420,C04656,R0156,2025-05-13,731.17,73.12,33.0,UPI,Refunded,Rohan Agarwal,Hyderabad,2024-04-05,Google Ads,Burger King,North Indian,Pune,3.7,2025,5,403,False,False,True,658.05
O007421,C04847,R0001,2025-08-31,877.84,0.0,51.0,Cash,Delivered,Rohan Agarwal,Mumbai,2024-01-04,Instagram Ads,Chaayos,Fast Food,Hyderabad,4.5,2025,8,605,True,False,False,877.84
O007422,C00182,R0186,2024-07-02,923.56,0.0,52.0,Card,Delivered,Arjun Gupta,Chennai,2025-03-04,Google Ads,Chaayos,Pizza,Gurugram,4.3,2024,7,-245,True,False,False,923.56
O007423,C01781,R0150,2024-02-09,925.79,92.58,50.0,Wallet,Cancelled,Amit Kumar,Delhi,2024-09-11,Organic,Biryani By Kilo,Biryani,Mumbai,4.1,2024,2,-215,False,True,False,833.2099999999999
O007424,C00882,R0096,2025-02-01,910.9,0.0,26.0,Card,Delivered,Amit Kumar,Bengaluru,2025-11-10,WhatsApp Campaign,Burger King,Biryani,Gurugram,4.8,2025,2,-282,True,False,False,910.9
O007425,C01572,R0183,2025-10-19,1379.24,0.0,50.0,UPI,Delivered,Rohan Agarwal,Bengaluru,2024-01-31,Google Ads,KFC,Biryani,Chennai,4.0,2025,10,627,True,False,False,1379.24
O007426,C03361,R0021,2024-11-16,1129.43,0.0,49.0,Wallet,Cancelled,Ananya Mishra,Noida,2025-02-16,WhatsApp Campaign,Barbeque Nation,Fast Food,Mumbai,4.4,2024,11,-92,False,True,False,1129.43
O007427,C02778,R0085,2025-08-15,398.43,39.84,53.0,Wallet,Delivered,Ananya Mishra,Bengaluru,2025-07-06,Referral,Domino's Pizza,Fast Food,Delhi,3.7,2025,8,40,True,False,False,358.59000000000003
O007428,C02308,R0068,2024-02-06,291.36,0.0,55.0,UPI,Cancelled,Rohan Agarwal,Pune,2025-02-12,Google Ads,Barbeque Nation,Biryani,Chennai,4.4,2024,2,-372,False,True,False,291.36
O007429,C04845,R0196,2025-07-23,1377.69,137.77,54.0,Wallet,Cancelled,Neha Singh,Delhi,2025-03-19,Organic,Burger King,Healthy,Pune,3.7,2025,7,126,False,True,False,1239.92
O007430,C04144,R0143,2025-09-23,1020.78,0.0,36.0,Card,Refunded,Rahul Sharma,Noida,2024-08-26,Organic,Domino's Pizza,North Indian,Pune,4.1,2025,9,393,False,False,True,1020.78
O007431,C03531,R0152,2025-02-08,762.88,0.0,22.0,Card,Refunded,Ananya Mishra,Chennai,2024-03-12,Instagram Ads,Haldiram's,Cafe,Delhi,4.0,2025,2,333,False,False,True,762.88
O007432,C03024,R0017,2024-08-29,1545.85,154.59,56.0,Cash,Refunded,Sneha Patel,Mumbai,2025-01-22,Referral,Domino's Pizza,Biryani,Chennai,4.7,2024,8,-146,False,False,True,1391.26
O007433,C04745,R0101,2025-02-08,681.78,0.0,43.0,Wallet,Delivered,Sneha Patel,Pune,2025-08-29,Instagram Ads,Chaayos,Biryani,Mumbai,3.6,2025,2,-202,True,False,False,681.78
O007434,C03713,R0063,2025-04-08,827.25,82.73,22.0,Cash,Delivered,Ananya Mishra,Pune,2024-01-05,Google Ads,Burger King,North Indian,Pune,3.7,2025,4,459,True,False,False,744.52
O007435,C00300,R0061,2024-10-27,1523.69,0.0,41.0,Card,Cancelled,Amit Kumar,Chennai,2025-07-03,Organic,Subway,Biryani,Delhi,4.5,2024,10,-249,False,True,False,1523.69
O007436,C02293,R0055,2024-08-01,676.21,0.0,56.0,UPI,Refunded,Amit Kumar,Chennai,2024-03-04,Instagram Ads,Chaayos,Biryani,Bengaluru,4.6,2024,8,150,False,False,True,676.21
O007437,C01152,R0101,2024-06-11,830.95,83.1,38.0,Cash,Delivered,Priya Verma,Bengaluru,2025-03-29,Organic,Chaayos,Biryani,Mumbai,3.6,2024,6,-291,True,False,False,747.85
O007438,C00935,R0158,2026-04-11,339.08,0.0,22.0,UPI,Delivered,Ananya Mishra,Bengaluru,2025-06-05,Google Ads,Haldiram's,Cafe,Noida,3.8,2026,4,310,True,False,False,339.08
O007439,C01950,R0157,2024-11-26,1002.87,0.0,60.0,UPI,Delivered,Rohan Agarwal,Gurugram,2025-03-26,Google Ads,Biryani By Kilo,Fast Food,Pune,4.1,2024,11,-120,True,False,False,1002.87
O007440,C03518,R0019,2025-08-26,1462.63,0.0,32.0,UPI,Refunded,Neha Singh,Bengaluru,2025-05-21,Instagram Ads,Chaayos,Pizza,Bengaluru,4.5,2025,8,97,False,False,True,1462.63
O007441,C03485,R0184,2024-04-16,1485.97,148.6,23.0,Card,Cancelled,Rahul Sharma,Gurugram,2025-03-24,Referral,KFC,Pizza,Gurugram,3.5,2024,4,-342,False,True,False,1337.3700000000001
O007442,C01466,R0165,2024-07-12,453.64,0.0,53.0,Wallet,Delivered,Rohan Agarwal,Pune,2024-02-19,Organic,Chaayos,North Indian,Noida,4.8,2024,7,144,True,False,False,453.64
O007443,C00190,R0111,2024-09-17,1036.5,0.0,57.0,UPI,Delivered,Rahul Sharma,Noida,2024-07-03,WhatsApp Campaign,Biryani By Kilo,Cafe,Chennai,3.5,2024,9,76,True,False,False,1036.5
O007444,C00617,R0031,2025-12-25,1571.04,0.0,28.0,Card,Delivered,Arjun Gupta,Chennai,2024-07-20,Google Ads,Burger King,North Indian,Chennai,4.6,2025,12,523,True,False,False,1571.04
O007445,C03585,R0013,2025-06-01,415.16,0.0,42.0,Card,Cancelled,Sneha Patel,Chennai,2024-07-09,Google Ads,Biryani By Kilo,Fast Food,Gurugram,4.0,2025,6,327,False,True,False,415.16
O007446,C00031,R0046,2025-12-25,697.05,69.7,43.0,Cash,Delivered,Rahul Sharma,Mumbai,2025-05-19,Google Ads,KFC,North Indian,Delhi,4.3,2025,12,220,True,False,False,627.3499999999999
O007447,C00721,R0137,2025-03-16,1177.09,0.0,31.0,UPI,Refunded,Rohan Agarwal,Chennai,2024-05-22,Referral,Pizza Hut,Biryani,Chennai,4.0,2025,3,298,False,False,True,1177.09
O007448,C04248,R0185,2024-09-25,1366.29,136.63,38.0,UPI,Delivered,Sneha Patel,Noida,2025-05-03,Google Ads,Barbeque Nation,Cafe,Chennai,4.4,2024,9,-220,True,False,False,1229.6599999999999
O007449,C03229,R0071,2024-01-09,1175.2,0.0,29.0,UPI,Delivered,Arjun Gupta,Noida,2025-08-30,Instagram Ads,Behrouz Biryani,Cafe,Bengaluru,4.2,2024,1,-599,True,False,False,1175.2
O007450,C02042,R0102,2026-01-22,1256.99,0.0,29.0,UPI,Cancelled,Sneha Patel,Gurugram,2024-12-28,Instagram Ads,Starbucks,Fast Food,Noida,4.9,2026,1,390,False,True,False,1256.99
O007451,C03756,R0183,2026-02-06,369.44,0.0,43.0,Wallet,Delivered,Ananya Mishra,Bengaluru,2025-03-03,Instagram Ads,KFC,Biryani,Chennai,4.0,2026,2,340,True,False,False,369.44
O007452,C01231,R0191,2024-03-23,322.25,0.0,37.0,Wallet,Delivered,Rohan Agarwal,Chennai,2025-03-19,Instagram Ads,Barbeque Nation,Pizza,Chennai,4.8,2024,3,-361,True,False,False,322.25
O007453,C00071,R0145,2025-12-14,701.79,70.18,35.0,UPI,Cancelled,Ananya Mishra,Hyderabad,2024-11-25,WhatsApp Campaign,Behrouz Biryani,Fast Food,Bengaluru,4.5,2025,12,384,False,True,False,631.6099999999999
O007454,C03167,R0183,2025-07-22,1395.38,139.54,55.0,UPI,Delivered,Priya Verma,Mumbai,2025-04-15,WhatsApp Campaign,KFC,Biryani,Chennai,4.0,2025,7,98,True,False,False,1255.8400000000001
O007455,C02068,R0004,2025-11-07,1240.79,124.08,31.0,UPI,Delivered,Ananya Mishra,Hyderabad,2025-09-11,WhatsApp Campaign,KFC,Pizza,Pune,4.4,2025,11,57,True,False,False,1116.71
O007456,C03133,R0099,2025-07-29,1120.9,0.0,50.0,UPI,Refunded,Priya Verma,Pune,2024-08-13,Referral,Chaayos,Fast Food,Pune,4.9,2025,7,350,False,False,True,1120.9
O007457,C01878,R0036,2025-12-16,271.93,27.19,28.0,Cash,Delivered,Rohan Agarwal,Mumbai,2024-12-07,Google Ads,Subway,Healthy,Pune,4.5,2025,12,374,True,False,False,244.74
O007458,C01762,R0162,2024-07-28,568.58,0.0,41.0,UPI,Delivered,Rahul Sharma,Mumbai,2025-07-18,Google Ads,Domino's Pizza,Biryani,Pune,4.0,2024,7,-355,True,False,False,568.58
O007459,C03264,R0076,2024-11-29,797.39,0.0,22.0,UPI,Delivered,Rohan Agarwal,Pune,2025-01-17,Google Ads,McDonald's,Fast Food,Noida,4.6,2024,11,-49,True,False,False,797.39
O007460,C01373,R0080,2025-03-20,635.98,0.0,20.0,Cash,Cancelled,Neha Singh,Delhi,2025-10-28,Referral,McDonald's,Fast Food,Delhi,4.5,2025,3,-222,False,True,False,635.98
O007461,C00883,R0048,2024-12-19,1106.82,0.0,55.0,Cash,Refunded,Arjun Gupta,Pune,2025-08-05,Instagram Ads,Chaayos,Biryani,Pune,4.0,2024,12,-229,False,False,True,1106.82
O007462,C01849,R0182,2025-04-01,1316.35,0.0,58.0,Cash,Cancelled,Rohan Agarwal,Chennai,2024-09-12,Instagram Ads,Chaayos,North Indian,Hyderabad,3.5,2025,4,201,False,True,False,1316.35
O007463,C04266,R0089,2024-03-29,476.15,47.62,48.0,Cash,Delivered,Ananya Mishra,Delhi,2024-07-28,Referral,Starbucks,Healthy,Noida,3.5,2024,3,-121,True,False,False,428.53
O007464,C01412,R0103,2025-02-22,244.09,24.41,50.0,UPI,Delivered,Sneha Patel,Bengaluru,2024-08-31,Referral,Haldiram's,Pizza,Chennai,4.9,2025,2,175,True,False,False,219.68
O007465,C00187,R0080,2025-12-19,788.4,0.0,33.0,Card,Refunded,Rohan Agarwal,Noida,2025-09-02,Referral,McDonald's,Fast Food,Delhi,4.5,2025,12,108,False,False,True,788.4
O007466,C02349,R0127,2024-10-16,846.82,0.0,39.0,UPI,Delivered,Rohan Agarwal,Bengaluru,2024-01-07,Instagram Ads,Domino's Pizza,Cafe,Noida,4.5,2024,10,283,True,False,False,846.82
O007467,C00341,R0118,2025-01-12,1123.31,112.33,37.0,UPI,Delivered,Priya Verma,Hyderabad,2024-10-08,Organic,Barbeque Nation,North Indian,Chennai,5.0,2025,1,96,True,False,False,1010.9799999999999
O007468,C04557,R0056,2024-12-16,748.91,0.0,42.0,UPI,Cancelled,Priya Verma,Mumbai,2024-03-02,Referral,KFC,North Indian,Bengaluru,4.0,2024,12,289,False,True,False,748.91
O007469,C04756,R0121,2025-06-19,1437.93,143.79,25.0,Wallet,Delivered,Rahul Sharma,Chennai,2025-02-13,Referral,Burger King,Cafe,Bengaluru,3.9,2025,6,126,True,False,False,1294.14
O007470,C03388,R0053,2025-11-01,620.53,0.0,25.0,Wallet,Delivered,Priya Verma,Noida,2024-05-18,Organic,Starbucks,Cafe,Chennai,4.5,2025,11,532,True,False,False,620.53
O007471,C01024,R0148,2026-02-19,450.59,45.06,52.0,UPI,Delivered,Rahul Sharma,Delhi,2025-05-16,Instagram Ads,Domino's Pizza,North Indian,Chennai,4.5,2026,2,279,True,False,False,405.53
O007472,C02327,R0150,2026-01-22,754.72,75.47,36.0,Card,Delivered,Neha Singh,Delhi,2025-06-14,Google Ads,Biryani By Kilo,Biryani,Mumbai,4.1,2026,1,222,True,False,False,679.25
